"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Condition","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","MoSold","YrSold","SalePrice"
1341,20,"RL",70,8294,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,5,1971,1971,"Gable","CompShg","None",0,"TA","TA",858,"GasA","TA","Y","SBrkr",872,0,0,872,0,0,1,0,3,1,"TA",5,0,4,480,"TA","TA","Y",0,0,0,0,0,0,NA,6,2007,123000
1342,20,"RL",66,13695,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","RRAe","1Fam",6,5,2003,2004,"Gable","CompShg","None",0,"TA","TA",1114,"GasA","Ex","Y","SBrkr",1114,0,0,1114,1,0,1,0,3,1,"Gd",6,0,2,576,"TA","TA","Y",0,78,0,0,0,0,NA,7,2008,155000
1343,60,"RL",NA,9375,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2002,2002,"Gable","CompShg","BrkFace",149,"Gd","TA",1284,"GasA","Ex","Y","SBrkr",1284,885,0,2169,0,0,2,1,3,1,"Gd",7,1,2,647,"TA","TA","Y",192,87,0,0,0,0,NA,8,2007,NA
1344,50,"RL",57,7558,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Norm","1Fam",6,6,1928,1950,"Gable","CompShg","None",0,"TA","TA",896,"GasA","Gd","Y","SBrkr",1172,741,0,1913,0,0,1,1,3,1,"TA",9,1,2,342,"Fa","Fa","Y",0,0,0,0,0,0,NA,3,2009,177000
1345,60,"RL",85,11103,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,5,2006,2006,"Gable","CompShg","None",0,"Gd","TA",728,"GasA","Ex","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Gd",8,1,2,440,"TA","TA","Y",0,0,0,0,0,0,NA,7,2007,NA
1346,30,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,4,1920,1950,"Hip","CompShg","None",0,"TA","TA",960,"GasA","Gd","Y","FuseA",960,0,0,960,0,0,1,0,2,1,"Fa",5,0,1,308,"TA","TA","Y",0,0,168,0,0,0,NA,7,2007,108500
1347,20,"RL",NA,20781,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","PosN","1Fam",7,7,1968,2003,"Hip","CompShg","None",0,"TA","TA",1568,"GasA","TA","Y","SBrkr",2156,0,0,2156,0,0,2,0,3,1,"TA",9,1,2,508,"Gd","TA","Y",0,80,0,290,0,0,NA,6,2006,262500
1348,20,"RL",93,15306,"Pave",NA,"IR1","HLS","AllPub","Corner","Gtl","Norm","1Fam",8,5,2006,2007,"Gable","CompShg","Stone",100,"Gd","TA",1732,"GasA","Ex","Y","SBrkr",1776,0,0,1776,1,0,2,0,3,1,"Gd",7,1,3,712,"TA","TA","Y",0,0,0,0,0,0,NA,5,2007,283463
1349,20,"RL",NA,16196,"Pave",NA,"IR3","Low","AllPub","Inside","Gtl","Norm","1Fam",7,5,1998,1998,"Gable","CompShg","None",0,"Gd","TA",1482,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"Gd",5,1,2,514,"TA","TA","Y",402,25,0,0,0,0,NA,8,2007,215000
1350,70,"RM",50,5250,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,1872,1987,"Gable","CompShg","None",0,"TA","Gd",684,"OthW","Fa","N","SBrkr",938,1215,205,2358,0,0,2,0,4,1,"TA",8,0,0,0,NA,NA,"Y",0,54,20,0,0,0,NA,12,2008,122000
1351,90,"RL",91,11643,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Artery","Duplex",5,5,1969,1969,"Gable","CompShg","BrkFace",368,"TA","TA",1248,"GasA","TA","Y","SBrkr",1338,1296,0,2634,1,1,2,2,6,2,"TA",12,0,4,968,"TA","TA","Y",0,0,0,0,0,0,NA,8,2009,200000
1352,60,"RL",70,9247,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,6,1962,1962,"Gable","CompShg","BrkFace",318,"TA","TA",858,"GasA","Ex","Y","SBrkr",858,858,0,1716,0,0,1,1,4,1,"TA",8,1,2,490,"TA","TA","Y",0,84,0,0,120,0,NA,3,2008,NA
1353,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,9,1937,2000,"Gable","CompShg","None",0,"Gd","TA",698,"GasA","TA","Y","SBrkr",786,390,0,1176,0,0,1,0,2,1,"TA",4,0,2,624,"TA","TA","N",210,0,0,0,0,0,NA,7,2009,NA
1354,50,"RL",56,14720,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Norm","1Fam",8,5,1995,1996,"Hip","CompShg","BrkFace",579,"Gd","TA",2033,"GasA","Ex","Y","SBrkr",2053,1185,0,3238,1,0,2,1,4,1,"Gd",9,1,3,666,"TA","TA","Y",283,86,0,0,0,0,NA,3,2010,410000
1355,60,"RL",NA,10316,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2000,2000,"Gable","CompShg","None",0,"Gd","TA",992,"GasA","Ex","Y","SBrkr",992,873,0,1865,1,0,2,1,3,1,"Gd",7,1,3,839,"TA","TA","Y",0,184,0,0,0,0,NA,6,2008,NA
1356,80,"RL",102,10192,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,6,1968,1992,"Gable","CompShg","BrkFace",143,"TA","TA",570,"GasA","Gd","Y","SBrkr",1222,698,0,1920,0,0,3,0,4,1,"Gd",8,1,2,487,"TA","TA","Y",0,98,0,0,0,0,NA,9,2006,170000
1357,20,"RL",NA,9477,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",5,5,1966,1966,"Gable","CompShg","BrkFace",65,"TA","TA",864,"GasA","TA","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"TA",5,0,1,264,"TA","TA","Y",0,0,0,0,0,0,NA,10,2008,110000
1358,20,"RL",NA,12537,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Norm","1Fam",5,6,1971,2008,"Gable","CompShg","None",0,"TA","TA",1078,"GasA","Ex","Y","SBrkr",1078,0,0,1078,1,0,1,1,3,1,"TA",6,1,2,500,"TA","TA","Y",0,0,0,0,0,0,NA,4,2010,149900
1359,160,"FV",NA,2117,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Twnhs",6,5,2000,2000,"Gable","CompShg","BrkFace",216,"Gd","TA",756,"GasA","Ex","Y","SBrkr",769,804,0,1573,0,0,2,1,3,1,"Gd",5,0,2,440,"TA","TA","Y",0,32,0,0,0,0,NA,6,2010,NA
1360,20,"RL",129,16737,"Pave",NA,"Reg","Lvl","AllPub","FR3","Gtl","Norm","1Fam",9,5,2004,2005,"Hip","CompShg","BrkFace",66,"Gd","TA",1980,"GasA","Ex","Y","SBrkr",1980,0,0,1980,1,0,2,0,3,1,"Ex",8,1,3,770,"TA","TA","Y",194,45,0,0,0,0,NA,9,2006,315000
1361,70,"RL",51,9842,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","1Fam",5,6,1921,1998,"Gable","CompShg","None",0,"TA","TA",612,"GasA","Ex","Y","SBrkr",990,1611,0,2601,0,0,3,1,4,1,"TA",8,0,2,621,"TA","TA","Y",183,0,301,0,0,0,NA,5,2008,189000
1362,20,"RL",124,16158,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","Norm","1Fam",7,5,2005,2005,"Hip","CompShg","Stone",16,"Gd","TA",1530,"GasA","Ex","Y","SBrkr",1530,0,0,1530,1,0,2,0,3,1,"Gd",7,1,2,430,"TA","TA","Y",168,36,0,0,0,0,NA,6,2009,260000
1363,50,"RL",NA,12513,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Feedr","1Fam",4,4,1920,2007,"Gable","CompShg","None",0,"TA","Gd",715,"GasA","Gd","Y","SBrkr",1281,457,0,1738,0,0,2,0,4,1,"TA",7,1,1,368,"TA","TA","Y",55,0,0,0,0,0,NA,6,2009,NA
1364,60,"RL",73,8499,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,2006,2007,"Gable","CompShg","None",0,"TA","TA",616,"GasA","Ex","Y","SBrkr",616,796,0,1412,0,0,2,1,3,1,"Gd",6,1,2,432,"TA","TA","Y",0,36,0,0,0,0,NA,3,2007,156932
1365,160,"FV",30,3180,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",7,5,2005,2005,"Gable","CompShg","None",0,"Gd","TA",600,"GasA","Ex","Y","SBrkr",520,600,80,1200,0,0,2,1,2,1,"Gd",4,0,2,480,"TA","TA","Y",0,166,0,0,0,0,NA,4,2006,144152
1366,60,"FV",NA,7500,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2000,2000,"Gable","CompShg","None",0,"Gd","TA",814,"GasA","Ex","Y","SBrkr",814,860,0,1674,1,0,2,1,3,1,"Gd",7,0,2,663,"TA","TA","Y",0,96,0,0,0,0,NA,1,2010,216000
1367,60,"RL",68,9179,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,1999,1999,"Gable","CompShg","BrkFace",158,"Gd","TA",873,"GasA","Ex","Y","SBrkr",882,908,0,1790,1,0,2,1,3,1,"Gd",7,0,2,588,"TA","TA","Y",0,88,0,0,0,0,NA,6,2008,193000
1368,160,"RM",41,2665,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",5,6,1977,1977,"Gable","CompShg","None",0,"TA","TA",757,"GasA","Ex","Y","SBrkr",925,550,0,1475,0,0,2,0,4,1,"TA",6,1,1,336,"TA","TA","Y",104,26,0,0,0,0,NA,7,2006,NA
1369,120,"RM",NA,4435,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",6,5,2003,2004,"Gable","CompShg","BrkFace",170,"Gd","TA",848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",4,0,2,420,"TA","TA","Y",140,0,0,0,0,0,NA,6,2009,144000
1370,20,"RL",48,10635,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","Norm","1Fam",8,5,2003,2003,"Hip","CompShg","BrkFace",171,"Gd","TA",1657,"GasA","Ex","Y","SBrkr",1668,0,0,1668,1,0,2,0,3,1,"Gd",8,1,2,502,"TA","TA","Y",0,262,0,0,0,0,NA,5,2010,232000
1371,50,"RL",90,5400,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Artery","1Fam",4,6,1920,1950,"Gable","CompShg","None",0,"Fa","TA",840,"GasA","Ex","Y","SBrkr",840,534,0,1374,0,0,1,0,2,1,"TA",6,0,1,338,"TA","TA","Y",0,0,198,0,0,0,NA,10,2009,NA
1372,80,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,6,1955,1996,"Hip","CompShg","None",0,"TA","TA",992,"GasA","Gd","Y","SBrkr",1661,0,0,1661,1,0,1,0,3,1,"Gd",8,1,1,377,"TA","TA","Y",0,28,0,0,178,0,NA,10,2008,NA
1373,60,"RL",75,9750,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,6,1998,1998,"Gable","CompShg","None",0,"TA","TA",1108,"GasA","Ex","Y","SBrkr",1108,989,0,2097,1,0,2,1,3,1,"Gd",8,1,2,583,"TA","TA","Y",253,170,0,0,0,0,NA,6,2006,274300
1374,20,"RL",NA,11400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",10,5,2001,2002,"Hip","CompShg","BrkFace",705,"Ex","TA",2633,"GasA","Ex","Y","SBrkr",2633,0,0,2633,1,0,2,1,2,1,"Ex",8,2,3,804,"TA","TA","Y",314,140,0,0,0,0,NA,3,2007,466500
1375,60,"FV",85,10625,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2005,2005,"Gable","CompShg","None",0,"Gd","TA",1026,"GasA","Ex","Y","SBrkr",1026,932,0,1958,0,0,2,1,3,1,"Gd",9,1,3,936,"TA","TA","Y",154,210,0,0,0,0,NA,7,2008,250000
1376,20,"RL",89,10991,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","Norm","1Fam",8,5,2007,2007,"Gable","CompShg","BrkFace",80,"Gd","TA",1571,"GasA","Ex","Y","SBrkr",1571,0,0,1571,0,0,2,0,3,1,"Gd",7,1,3,722,"TA","TA","Y",100,36,0,0,0,0,NA,12,2007,239000
1377,30,"RL",52,6292,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Norm","1Fam",6,5,1930,1950,"Gable","CompShg","None",0,"TA","TA",768,"GasA","TA","N","SBrkr",790,0,0,790,0,0,1,0,2,1,"TA",4,0,1,160,"Fa","TA","Y",0,141,0,0,0,0,NA,4,2008,91000
1378,50,"RL",60,10998,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,1941,1960,"Gable","CompShg","None",0,"TA","TA",984,"GasA","Ex","Y","SBrkr",984,620,0,1604,0,0,2,0,3,1,"TA",6,0,2,660,"TA","TA","Y",0,68,0,0,0,0,NA,7,2009,117000
1379,160,"RM",21,1953,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Twnhs",6,5,1973,1973,"Gable","CompShg","BrkFace",408,"TA","TA",483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",5,0,1,264,"TA","TA","Y",72,0,0,0,0,0,NA,6,2006,83000
1380,80,"RL",73,9735,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,2006,2007,"Gable","CompShg","None",0,"TA","TA",384,"GasA","Gd","Y",NA,754,640,0,1394,0,0,2,1,3,1,"Gd",7,0,2,400,"TA","TA","Y",100,0,0,0,0,0,NA,5,2008,167500
1381,30,"RL",45,8212,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",3,3,1914,1950,"Gable","CompShg","None",0,"TA","Fa",864,"GasA","TA","N","FuseF",864,0,0,864,1,0,1,0,2,1,"TA",5,0,1,200,"TA","Fa","Y",0,0,96,0,0,0,NA,6,2010,58500
1382,20,"RL",NA,12925,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,7,1970,1970,"Gable","CompShg","None",0,"TA","TA",1205,"GasA","Ex","Y","SBrkr",2117,0,0,2117,0,0,2,1,4,1,"TA",7,2,2,550,"TA","TA","Y",0,42,0,0,0,0,NA,5,2008,237500
1383,70,"RM",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,7,1920,1950,"Hip","CompShg","None",0,"TA","TA",596,"GasA","Ex","Y","SBrkr",998,764,0,1762,1,0,1,1,4,1,"Gd",8,0,2,576,"TA","TA","N",36,0,221,0,0,0,NA,10,2006,157000
1384,30,"RL",NA,25339,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1918,2007,"Gable","CompShg","None",0,"TA","Gd",816,"GasA","Ex","Y","SBrkr",1416,0,0,1416,0,0,2,0,3,1,"Gd",7,0,2,576,"TA","TA","N",0,0,112,0,0,0,NA,8,2007,112000
1385,50,"RL",60,9060,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1939,1950,"Gable","CompShg","None",0,"TA","TA",560,"GasA","TA","Y","SBrkr",698,560,0,1258,0,0,1,0,2,1,"TA",6,0,1,280,"TA","TA","P",0,0,0,0,0,0,NA,10,2009,NA
1386,50,"RM",40,5436,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,8,1922,2007,"Gable","CompShg","None",0,"TA","Gd",796,"GasA","Gd","Y","SBrkr",796,358,0,1154,1,0,1,0,3,1,"Gd",7,0,1,240,"TA","TA","N",0,96,0,0,0,0,NA,5,2010,125500
1387,60,"RL",80,16692,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","RRAn","1Fam",7,5,1978,1978,"Gable","CompShg","BrkFace",184,"TA","TA",1392,"GasA","TA","Y","SBrkr",1392,1392,0,2784,1,0,3,1,5,1,"Gd",12,2,2,564,"TA","TA","Y",0,112,0,0,440,519,"Fa",7,2006,250000
1388,50,"RM",60,8520,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Artery","1Fam",6,7,1916,1950,"Gable","CompShg","None",0,"TA","Gd",714,"GasW","TA","N","SBrkr",1664,862,0,2526,0,0,2,0,5,1,"Gd",10,1,1,216,"TA","TA","Y",88,15,0,0,0,0,NA,8,2007,136000
1389,20,"RL",42,14892,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Norm","1Fam",9,5,2006,2007,"Gable","CompShg","Stone",160,"Ex","TA",1746,"GasA","Ex","Y","SBrkr",1746,0,0,1746,1,0,2,0,3,1,"Ex",7,2,3,758,"TA","TA","Y",201,39,0,0,0,0,NA,10,2009,377500
1390,50,"RM",60,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,6,1941,1950,"Gable","CompShg","None",0,"TA","Gd",735,"GasA","Ex","Y","SBrkr",869,349,0,1218,0,1,1,0,3,1,"TA",6,1,2,440,"TA","TA","Y",0,0,0,0,0,0,NA,3,2007,131000
1391,20,"RL",70,9100,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2000,2000,"Gable","CompShg","BrkFace",244,"Gd","TA",1525,"GasA","Ex","Y","SBrkr",1525,0,0,1525,1,0,2,0,3,1,"Gd",6,0,2,541,"TA","TA","Y",219,36,0,0,0,0,NA,9,2006,235000
1392,90,"RL",65,8944,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Duplex",5,5,1967,1967,"Gable","CompShg","None",0,"TA","TA",1584,"GasA","TA","Y","SBrkr",1584,0,0,1584,0,0,2,0,4,2,"TA",8,0,3,792,"TA","TA","Y",0,152,0,0,0,0,NA,4,2009,NA
1393,85,"RL",68,7838,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,1967,1967,"Gable","CompShg","None",0,"TA","TA",864,"GasA","TA","Y","SBrkr",900,0,0,900,1,0,1,0,3,1,"TA",6,1,1,288,"TA","TA","Y",175,144,0,0,0,0,NA,12,2006,NA
1394,190,"RM",60,10800,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Norm","2fmCon",6,7,1905,2000,"Gable","CompShg","None",0,"TA","TA",482,"GasA","Ex","N","SBrkr",1221,691,0,1912,0,0,2,0,3,2,"TA",7,1,2,672,"Gd","TA","Y",0,25,212,0,0,0,NA,4,2008,163000
1395,120,"RL",53,4045,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",7,5,2006,2006,"Hip","CompShg","BrkFace",45,"Gd","TA",1356,"GasA","Ex","Y","SBrkr",1500,0,0,1500,1,0,2,0,2,1,"Gd",6,1,3,648,"TA","TA","Y",161,20,0,0,0,0,NA,10,2006,NA
1396,60,"RL",88,12665,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2005,2006,"Hip","CompShg","BrkFace",245,"Gd","TA",1094,"GasA","Ex","Y","SBrkr",1133,1349,0,2482,0,0,2,1,4,1,"Gd",9,1,3,642,"TA","TA","Y",144,39,0,0,0,0,NA,2,2007,281213
1397,20,"RL",NA,57200,"Pave",NA,"IR1","Bnk","AllPub","Inside","Sev","Norm","1Fam",5,5,1948,1950,"Gable","CompShg","None",0,"TA","TA",747,"GasA","TA","Y","SBrkr",1687,0,0,1687,1,0,1,0,3,1,"TA",7,2,2,572,"TA","TA","N",0,0,50,0,0,0,NA,6,2010,160000
1398,70,"RM",51,6120,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,8,1920,2004,"Gable","CompShg","None",0,"TA","TA",939,"GasA","Ex","Y","SBrkr",939,574,0,1513,0,0,1,1,4,1,"TA",8,0,1,180,"Fa","Fa","N",24,0,150,0,0,0,NA,5,2007,NA
1399,50,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,4,1950,1982,"Gable","CompShg","None",0,"TA","TA",1208,"GasA","Gd","Y","FuseA",1136,768,0,1904,1,0,1,1,3,1,"TA",7,0,1,240,"TA","TA","Y",0,0,168,0,0,0,NA,5,2009,138000
1400,50,"RL",51,6171,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,6,1925,1990,"Gable","CompShg","None",0,"TA","TA",976,"GasA","Ex","Y","SBrkr",1160,448,0,1608,0,0,2,1,3,1,"Gd",7,1,1,216,"Fa","TA","Y",147,16,0,0,0,0,NA,10,2009,NA
1401,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,7,1929,1950,"Gable","CompShg","None",0,"TA","TA",862,"GasA","TA","Y","SBrkr",950,208,0,1158,0,0,1,0,3,1,"TA",5,1,1,208,"TA","TA","Y",0,0,112,0,0,0,NA,7,2008,120000
1402,60,"RL",62,7415,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,2004,2004,"Gable","CompShg","None",0,"TA","TA",839,"GasA","Ex","Y","SBrkr",864,729,0,1593,1,0,2,1,3,1,"TA",8,1,2,398,"TA","TA","Y",100,75,0,0,0,0,NA,4,2008,193000
1403,20,"RL",64,6762,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2006,2006,"Gable","CompShg","None",0,"Gd","TA",1286,"GasA","Ex","Y","SBrkr",1294,0,0,1294,0,0,2,0,2,1,"Gd",6,1,2,662,"TA","TA","Y",168,55,0,0,0,0,NA,7,2006,193879
1404,20,"RL",49,15256,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","RRAn","1Fam",8,5,2007,2007,"Gable","CompShg","Stone",84,"Gd","TA",1485,"GasA","Ex","Y","SBrkr",1464,0,0,1464,1,0,2,0,3,1,"Gd",6,0,3,754,"TA","TA","Y",168,160,0,0,0,0,NA,8,2007,282922
1405,50,"RL",60,10410,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Artery","1Fam",3,4,1915,1950,"Gable","CompShg","None",0,"TA","TA",672,"GasA","TA","Y","SBrkr",694,520,0,1214,0,0,1,0,3,1,"TA",6,0,3,936,"TA","TA","Y",216,0,160,0,0,0,NA,1,2006,105000
1406,120,"RM",44,3842,"Pave",NA,"IR1","HLS","AllPub","Inside","Mod","Norm","TwnhsE",8,5,2004,2005,"Hip","CompShg","Stone",174,"Gd","TA",1594,"GasA","Ex","Y","SBrkr",1646,0,0,1646,1,1,2,0,2,1,"Gd",5,1,2,482,"TA","TA","Y",128,53,0,0,155,0,NA,1,2008,275000
1407,85,"RL",70,8445,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",5,7,1972,2007,"Gable","CompShg","None",0,"TA","TA",768,"GasA","TA","Y","SBrkr",768,0,0,768,1,0,1,0,2,1,"TA",5,0,2,396,"TA","TA","Y",58,0,0,0,0,0,NA,3,2009,133000
1408,20,"RL",NA,8780,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",5,5,1985,1985,"Gable","CompShg","None",0,"TA","TA",833,"GasA","Ex","Y","SBrkr",833,0,0,833,1,0,1,0,3,1,"TA",5,0,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,3,2009,112000
1409,70,"RM",60,7740,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,7,1910,1950,"Gable","CompShg","None",0,"TA","TA",622,"GasA","Gd","Y","SBrkr",741,622,0,1363,0,0,1,0,3,1,"TA",6,0,2,528,"TA","TA","Y",0,0,0,0,168,0,NA,6,2010,125500
1410,60,"RL",46,20544,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Norm","1Fam",7,6,1986,1991,"Gable","CompShg","BrkFace",123,"TA","Gd",791,"GasA","Gd","Y","SBrkr",1236,857,0,2093,0,0,2,1,3,1,"TA",7,1,2,542,"TA","TA","Y",364,63,0,0,0,0,NA,11,2008,215000
1411,60,"RL",79,12420,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2001,2001,"Gable","CompShg","None",0,"Gd","TA",944,"GasA","Ex","Y","SBrkr",944,896,0,1840,1,0,2,1,3,1,"Gd",6,0,2,622,"TA","TA","Y",0,45,0,0,0,0,NA,6,2009,230000
1412,50,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,8,1950,2005,"Gable","CompShg","None",0,"TA","Gd",856,"GasA","Ex","Y","SBrkr",1112,556,0,1668,0,0,1,1,3,1,"TA",6,0,1,271,"TA","TA","Y",0,0,0,0,0,0,NA,9,2009,NA
1413,90,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Duplex",4,5,1949,1950,"Gable","CompShg","None",0,"TA","TA",0,"Wall","Fa","N","FuseF",1040,0,0,1040,0,0,2,0,2,2,"TA",6,0,2,420,"TA","TA","Y",0,0,0,0,0,0,NA,6,2009,90000
1414,20,"RL",88,10994,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",8,5,2005,2006,"Gable","CompShg","Stone",366,"Gd","TA",1844,"GasA","Ex","Y","SBrkr",1844,0,0,1844,1,0,2,0,2,1,"Gd",7,1,2,620,"TA","TA","Y",165,44,0,0,0,0,NA,9,2009,257000
1415,50,"RL",64,13053,"Pave","Pave","Reg","Bnk","AllPub","Inside","Gtl","Norm","1Fam",6,7,1923,2000,"Gambrel","CompShg","None",0,"TA","TA",833,"GasA","Gd","Y","SBrkr",1053,795,0,1848,0,0,1,1,4,1,"Gd",8,1,2,370,"TA","TA","N",0,0,0,0,220,0,NA,6,2008,207000
1416,120,"RL",51,3635,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",7,5,2007,2007,"Hip","CompShg","BrkFace",130,"Gd","TA",1386,"GasA","Ex","Y","SBrkr",1569,0,0,1569,0,1,2,0,1,1,"Gd",7,1,3,660,"TA","TA","Y",143,20,0,0,0,0,NA,5,2009,175900
1417,190,"RM",60,11340,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","2fmCon",4,6,1885,1950,"Gable","CompShg","None",0,"TA","TA",777,"GasA","Gd","Y","SBrkr",1246,1044,0,2290,0,0,2,0,4,2,"TA",11,0,2,560,"TA","TA","N",0,0,114,0,0,0,NA,4,2010,NA
